"filename", "language", "Markdown", "JSON", "Ignore", "PlantUML", "YAML", "PowerShell", "Docker", "Shell Script", "JavaScript", "Properties", "TypeScript", "pip requirements", "JSON with Comments", "TypeScript JSX", "HTML", "Python", "XML", "PostCSS", "comment", "blank", "total"
"c:\Users\ignas\Training_Plans\frontend\src\pages\dashboard\InsightsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 3, 22, 400
"c:\Users\ignas\Training_Plans\frontend\src\pages\dashboard\types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 28, 325
"c:\Users\ignas\Training_Plans\frontend\src\pages\dashboard\useIntegrationSync.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 10, 34, 410
"c:\Users\ignas\Training_Plans\frontend\src\pages\dashboard\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 13, 71
"c:\Users\ignas\Training_Plans\frontend\src\styles\animations.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 25, 23, 160
"c:\Users\ignas\Training_Plans\frontend\src\test\setup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\ignas\Training_Plans\frontend\src\types\activityDetail.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 4, 153
"c:\Users\ignas\Training_Plans\frontend\src\types\workout.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\ignas\Training_Plans\frontend\src\utils\authSession.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 11, 56
"c:\Users\ignas\Training_Plans\frontend\src\utils\authSession.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 4, 14, 113
"c:\Users\ignas\Training_Plans\frontend\src\utils\hrZones.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 13, 98
"c:\Users\ignas\Training_Plans\frontend\src\utils\hrZones.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 11, 108
"c:\Users\ignas\Training_Plans\frontend\src\utils\localSnapshot.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 8, 5, 74
"c:\Users\ignas\Training_Plans\frontend\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\ignas\Training_Plans\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\ignas\Training_Plans\frontend\tsconfig.node.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\ignas\Training_Plans\frontend\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\ignas\Training_Plans\frontend\vitest.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\ignas\Training_Plans\mobile-expo\App.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Users\ignas\Training_Plans\mobile-expo\app.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\ignas\Training_Plans\mobile-expo\babel.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\ignas\Training_Plans\mobile-expo\package-lock.json", "JSON", 0, 8122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8123
"c:\Users\ignas\Training_Plans\mobile-expo\package.json", "JSON", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\ignas\Training_Plans\package-lock.json", "JSON", 0, 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 411
"c:\Users\ignas\Training_Plans\package.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\ignas\Training_Plans\render.yaml", "YAML", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 73
"c:\Users\ignas\Training_Plans\scripts\backup-db.ps1", "PowerShell", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"c:\Users\ignas\Training_Plans\scripts\mobile-qr.ps1", "PowerShell", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 76
"c:\Users\ignas\Training_Plans\scripts\restore-db.ps1", "PowerShell", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"Total", "-", 420, 13800, 20, 1633, 317, 100, 31, 70, 571, 73, 5717, 21, 19, 28218, 123605, 20954, 8, 520, 1628, 9326, 207051
